,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc
114,2,2,LHA,18.20095573514181,21.313627363228314,11.090352641190583,20.156723348967724,23.012052266465552,11.102299462170969,0.30570547046973856,3,0.1914378988432138,4,0.11175042151319362
115,2,2,LHA,28.725687231902818,32.05684492488002,14.229413185114167,31.10120431005627,33.968547330290434,13.659330078533078,0.37589501048058827,3,0.1914378988432138,5,0.18547291752344391
116,2,2,LHA,12.369565919982216,13.933315794404805,6.413355438288516,13.314578579310348,15.265984813358912,7.468084732853194,0.30904170127829245,3,0.1914378988432138,6,0.1462719735359383
117,2,2,LHA,12.016608319411771,13.375534061534179,5.874183852170849,12.968192920429559,13.935064371018575,5.100195231846715,0.280883272088167,3,0.1914378988432138,7,0.07008603766656277
118,2,2,LHA,17.0535410247997,18.832854454118458,7.990816316590121,18.690283316056213,20.052310010334537,7.264189308939662,0.3138042526814788,3,0.1914378988432138,8,0.06439525266760059
119,2,2,LHA,16.686403042997718,19.409432835172215,9.914133167841648,17.320282916709388,19.579720122128133,9.130894794378824,0.2589424716525339,3,0.1914378988432138,9,0.08148616306186234
120,2,2,LHA,77.82584931821523,88.15380588027924,41.403268821149986,81.96859299456588,90.41209897606944,38.15098168789084,0.5592977316358552,4,0.11175042151319362,5,0.18547291752344391
121,2,2,LHA,23.236673142618336,26.297841764839482,12.313955609456096,24.723572710611307,28.11254341899454,13.38133214250245,0.40264658425015154,4,0.11175042151319362,6,0.1462719735359383
122,2,2,LHA,21.358414517442768,23.646860846085023,10.148505169491662,23.251836443411293,25.131183042942837,9.535641727054768,0.40115315489539377,4,0.11175042151319362,7,0.07008603766656277
123,2,2,LHA,31.5991893303081,35.3525289058637,15.85220911126494,34.2278330926555,37.53371106856099,15.402431897578206,0.4383138773173088,4,0.11175042151319362,8,0.06439525266760059
124,2,2,LHA,14.048557701411791,16.559692029279176,8.767064880259287,15.579257613163685,17.818278336329946,8.64741435884776,0.30658421603048164,4,0.11175042151319362,9,0.08148616306186234
125,2,2,LHA,40.39689819288987,46.46191046735678,22.95211843534207,40.55450463867777,44.97177129971157,19.436881626048574,0.4557242874669055,5,0.18547291752344391,6,0.1462719735359383
126,2,2,LHA,15.84730083845377,18.55790000204352,9.657054862709927,15.284451818497798,17.462224507719196,8.444810084661956,0.364549509944313,5,0.18547291752344391,7,0.07008603766656277
127,2,2,LHA,9.362812983895632,11.06413871513657,5.8951589067962615,8.921077486127874,10.29280232522653,5.133824713865001,0.3000174872601721,5,0.18547291752344391,8,0.06439525266760059
128,2,2,LHA,33.97306012841269,38.841259899452126,18.827497340008925,38.613084953945,42.51099093653167,17.782407619478985,0.4685402760655592,5,0.18547291752344391,9,0.08148616306186234
129,2,2,LHA,29.363349865157208,33.89571647843575,16.932609966655274,33.09772142874204,36.81016003829284,16.109895042182014,0.5221308179975637,6,0.1462719735359383,7,0.07008603766656277
130,2,2,LHA,27.12959801173089,31.594599285711045,16.19270254610206,29.53334457231524,33.52944574151914,15.874674488202077,0.5040416274767253,6,0.1462719735359383,8,0.06439525266760059
131,2,2,LHA,14.750429801447014,16.170201278295288,6.625724870017342,16.031123595917208,17.22398741814658,6.2983187306533015,0.37335874057188656,6,0.1462719735359383,9,0.08148616306186234
132,2,2,LHA,21.283245742144494,24.611439452844056,12.359061559054435,23.225698900317852,26.008721545703775,11.70557589500534,0.44531373517980943,7,0.07008603766656277,8,0.06439525266760059
133,2,2,LHA,15.97652512880787,18.07206582274784,8.446905226785804,17.54499207026444,19.055325256198646,7.434962936954023,0.3646755721130418,7,0.07008603766656277,9,0.08148616306186234
134,2,2,LHA,19.405621082242703,21.886729027949226,10.121797170230836,21.581014320612184,23.423453443479595,9.10593169930391,0.389894592902452,8,0.06439525266760059,9,0.08148616306186234
135,2,2,LHB,23.19325565301106,27.296032460774942,14.392577264470384,25.203541058656842,28.85165437722156,14.042773173673595,0.301244352881204,0,0.1304566393187935,1,0.12677590706254727
136,2,2,LHB,8.395589180139757,9.967124625231172,5.371932204822572,9.101065780895777,10.499429580845439,5.23532455297092,0.308452449593566,0,0.1304566393187935,2,0.16635940271283509
