,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc,max_mocap_ecc
141,2,2,LHB,18.5872003034095,20.6376425385396,8.9681812219353,20.146881730719397,21.790174385884455,8.301497232166014,0.384348074941803,0,0.1353111220017544,7,0.06661814563387489,0.1353111220017544
142,2,2,LHB,21.723895390400923,24.200438765778905,10.664595891224952,23.267070539418224,25.290701128884997,9.912769144105068,0.3980260092148927,0,0.1353111220017544,8,0.05333882018846302,0.1353111220017544
143,2,2,LHB,29.89702692487974,34.460588532485474,17.137676127710126,31.79793196812513,35.74698158073658,16.332122173312516,0.3762374667989654,0,0.1353111220017544,9,0.07908351415804565,0.1353111220017544
144,2,2,LHB,15.008416485330734,17.59700035136919,9.187048272918782,16.013118526701827,17.936551783071103,8.08083689456666,0.28566851007140814,1,0.13035752865923714,2,0.16471890807876066,0.16471890807876066
145,2,2,LHB,12.767412101487388,14.743166112075821,7.372525702841209,13.851422792865192,15.413346487977794,6.760868033895652,0.2938875436317107,1,0.13035752865923714,3,0.1874394717946061,0.1874394717946061
146,2,2,LHB,10.411463779460986,11.70861516244321,5.356593226218229,11.373404198029299,12.481494344940229,5.1413401006959685,0.2971881697360748,1,0.13035752865923714,4,0.11618769413171921,0.13035752865923714
147,2,2,LHB,15.460946230119855,17.16728694970591,7.4615603517552165,16.708553101830475,18.15723347392106,7.106995192751338,0.3335675764974678,1,0.13035752865923714,5,0.18388013681205576,0.18388013681205576
148,2,2,LHB,13.59962267283395,15.104593885478966,6.572596108220047,14.963148033122199,16.228269638875254,6.281794043974358,0.31796251674175224,1,0.13035752865923714,6,0.14551552021343625,0.14551552021343625
149,2,2,LHB,9.51503161929793,10.809762555706351,5.129828437142097,10.34800796798689,11.482131120711566,4.975747799848064,0.28970918499801135,1,0.13035752865923714,7,0.06661814563387489,0.13035752865923714
150,2,2,LHB,13.959236793101887,15.46148476074448,6.648098913286737,15.301835413684827,16.53235440226042,6.258799809423559,0.3242843149990462,1,0.13035752865923714,8,0.05333882018846302,0.13035752865923714
151,2,2,LHB,25.454020639375585,28.51539192921124,12.853809169532878,26.375471769510444,29.215556579275813,12.565159576090693,0.38246206624908813,1,0.13035752865923714,9,0.07908351415804565,0.13035752865923714
152,2,2,LHB,13.866692770371625,15.360460786312547,6.607464504631771,15.263732817781586,16.500769490213788,6.268481015090305,0.3524741250983395,2,0.16471890807876066,3,0.1874394717946061,0.1874394717946061
153,2,2,LHB,18.082022721844446,20.03816870591924,8.635314665580069,19.809674558675383,21.32881218564148,7.905379379241569,0.3924085204187766,2,0.16471890807876066,4,0.11618769413171921,0.16471890807876066
154,2,2,LHB,23.117111982063626,25.710092778303665,11.25202223059094,25.58994669106115,27.510946544148418,10.099841984092633,0.42304624636133903,2,0.16471890807876066,5,0.18388013681205576,0.18388013681205576
155,2,2,LHB,17.30523138467988,19.30325508854863,8.552463021625352,19.09235389662862,20.82057872683706,8.30533089083812,0.36151348994615085,2,0.16471890807876066,6,0.14551552021343625,0.16471890807876066
156,2,2,LHB,11.887472887309043,13.24858562288985,5.8491887779876,13.040195224238902,14.183542037419317,5.579083548485171,0.3370822593541602,2,0.16471890807876066,7,0.06661814563387489,0.16471890807876066
157,2,2,LHB,16.991004752894625,18.78566832657266,8.012932794121484,18.770814592849597,20.208177595254444,7.485115980544874,0.3772386353791628,2,0.16471890807876066,8,0.05333882018846302,0.16471890807876066
158,2,2,LHB,66.77200982768602,77.6846065216661,39.70386371623661,77.08264201592284,85.76434312435569,37.60038366024079,0.582998576623098,2,0.16471890807876066,9,0.07908351415804565,0.16471890807876066
159,2,2,LHB,19.98045361570298,22.152822939510347,9.567080928895589,22.04730085457312,23.694775190363135,8.680950198554749,0.4108822712139114,3,0.1874394717946061,4,0.11618769413171921,0.1874394717946061
160,2,2,LHB,22.868898003111557,25.399953348830184,11.053105185694653,25.418606037625327,27.39916762326557,10.227846965603346,0.42431869524076055,3,0.1874394717946061,5,0.18388013681205576,0.1874394717946061
161,2,2,LHB,16.005768945908283,17.885753795414367,7.98220203204463,17.62060806333125,19.239324728040494,7.724363240387908,0.34883839408103484,3,0.1874394717946061,6,0.14551552021343625,0.1874394717946061
162,2,2,LHB,12.105107991947545,13.473174689829685,5.915470964002351,13.282466353801073,14.429170772291851,5.637114220601158,0.3383336417451795,3,0.1874394717946061,7,0.06661814563387489,0.1874394717946061
163,2,2,LHB,16.903285690086477,18.690597511619494,7.976049662625884,18.680344389734305,20.125534047825465,7.488781889673658,0.3783624356466733,3,0.1874394717946061,8,0.05333882018846302,0.1874394717946061
164,2,2,LHB,32.91216723323173,38.343172017428955,19.672012819483786,36.93927178069058,40.924480931863826,17.615429028404673,0.4246618359176555,3,0.1874394717946061,9,0.07908351415804565,0.1874394717946061
165,2,2,LHB,21.893312146519907,24.425777108317135,10.830580344572178,24.28471333494222,26.490432303579897,10.582802174765852,0.4194358601814939,4,0.11618769413171921,5,0.18388013681205576,0.18388013681205576
166,2,2,LHB,10.250624300472786,11.816260789847412,5.8778159637949035,11.091586657106976,12.375236627240051,5.488459438500958,0.2834928836492683,4,0.11618769413171921,6,0.14551552021343625,0.14551552021343625
167,2,2,LHB,10.475007944865801,11.787920157272167,5.406410101834838,11.396680035490125,12.545916517206612,5.245541480665125,0.29854554490019014,4,0.11618769413171921,7,0.06661814563387489,0.11618769413171921
168,2,2,LHB,14.982091500169991,16.577790249448956,7.096482497354515,16.520286511925544,17.836213237668773,6.723885500473785,0.3559072785780659,4,0.11618769413171921,8,0.05333882018846302,0.11618769413171921
169,2,2,LHB,8.896431960131345,10.744578619146846,6.024903989424324,8.98889898370144,10.448375148087582,5.326184215363322,0.23166756390829374,4,0.11618769413171921,9,0.07908351415804565,0.11618769413171921
170,2,2,LHB,7.367107270355007,8.977132175604192,5.129778997710375,7.768715101536706,8.865037857613387,4.270358519852176,0.15439183058427292,5,0.18388013681205576,6,0.14551552021343625,0.18388013681205576
171,2,2,LHB,9.779712418348126,11.437764022743918,5.931245303844937,10.58140105519021,12.082796361562472,5.833345491586015,0.20230055619550602,5,0.18388013681205576,7,0.06661814563387489,0.18388013681205576
172,2,2,LHB,10.997507431960212,12.331708045975045,5.579054903399457,12.041227349914879,13.167353417603225,5.328042786214199,0.29946560331568745,5,0.18388013681205576,8,0.05333882018846302,0.18388013681205576
173,2,2,LHB,10.166808410295983,11.50803489514288,5.391741267546236,11.0017747597403,12.215421457921382,5.308245805403836,0.26088799361431403,5,0.18388013681205576,9,0.07908351415804565,0.18388013681205576
174,2,2,LHB,15.831204117022924,17.9538748172662,8.46844715158699,16.714734408959032,18.76869168042121,8.537062787204583,0.28047009505019804,6,0.14551552021343625,7,0.06661814563387489,0.14551552021343625
175,2,2,LHB,15.73981603619803,17.530626818232317,7.718877365703476,16.80134672078123,18.417676470159684,7.544902579064064,0.3113790971707021,6,0.14551552021343625,8,0.05333882018846302,0.14551552021343625
176,2,2,LHB,7.2436625859998225,8.744406574495684,4.89836694014135,7.703421515262875,8.976315011045411,4.60776823806322,0.2270637461122631,6,0.14551552021343625,9,0.07908351415804565,0.14551552021343625
177,2,2,LHB,22.833698942532298,25.564621156422124,11.496610260123857,23.735791492894936,26.30579729454111,11.340510284255423,0.38283687426007285,7,0.06661814563387489,8,0.05333882018846302,0.06661814563387489
178,2,2,LHB,8.347284091933103,9.798253456185416,5.131142083416711,9.001946849133615,10.3294895608501,5.065896516223419,0.22424452594990918,7,0.06661814563387489,9,0.07908351415804565,0.07908351415804565
179,2,2,LHB,10.779314198616555,12.086114937628066,5.466311342492283,11.769752389425419,12.889669738331067,5.255141734992722,0.2743439950236126,8,0.05333882018846302,9,0.07908351415804565,0.07908351415804565
